JOBYEAR,JOBSERIES,JOBNO,JOBDATE,DEPTYPE,DEPTCODE,INDENTOR,MACHTYPE,MACHCODE,SUPPCODE,APRVINDENTOR,DAYS,FROMDATE,TODATE,RETIND,EQUIPTYPE,EQUIPCODE,SPECIFICATION,WORKDESCRIPTION,ENGREMARK,ITEMCODE,ITEMSRNO,PROBLEM,ACTIONTAKEN,ROOTCAUSE,ISUQTY,STKRATE,ISUVALUE,LABHOURS,LABCOST,TOTCOST,REMARK,STATUS,ACTION,EXTFROMDATE,EXTTODATE,EXTFROMDATE1,EXTTODATE1,BILLNO,BILLDATE,
20122013,PR,35,00:00.0,D,504,105,M,104,302S861, ,15,00:00.0,00:00.0,Y, , , , , ,19281064,1,MEGA GC 150-315 spare pump installation for cooling tower.PIPELINE MODIFICATION AND PUMP LEVELLING WORK., , ,1,8000,8000,6,0,8000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,36,00:00.0,D,504,141,M,104,302A537, ,16,00:00.0,00:00.0,N, , , , , ,19281064,2,"Installation of 1"" MS pipeline (8m) along with accessories and fittings for new LG PHE pump including 4 bends and 1"" SS 304 ball valve.", , ,1,0,0,0,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,36,00:00.0,D,504,141,M,104,302A537, ,16,00:00.0,00:00.0,N, , , , , ,19281064,3,Installation of material collection tray for LG PHE., , ,1,0,0,0,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,36,00:00.0,D,504,141,M,104,302A537, ,16,00:00.0,00:00.0,N, , , , , ,19281064,4,Installation of support structure for above mentioned work., , ,1,4000,4000,0,0,4000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,36,00:00.0,D,504,141,M,104,302A537, ,16,00:00.0,00:00.0,N, , , , , ,19281064,1,"Installation of 2"" SS 316 pipeline (18 m) along with accessories and fittings for new LG PHE pump. Fittings include 12 stubends, 14 flanges, 2 reducer, 8 bends and 2"" SS 316 ball valve.", , ,1,0,0,0,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,37,00:00.0,D,308,104,M,107,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,1,UNLOADING OF RADIATOR AND LEVELLING WORK FOR RADIATOR., , ,1,8000,8000,5,0,8000, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,37,00:00.0,D,308,104,M,107,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,2,"PIPELINE MODIFICATION WORK FOR RADIATOR,.OLD LINE DISMENTALLING WORK AND FABRICATION OF NEW PIPELINE.PIPELINE SUPPORTING WORK.", , ,1,12000,12000,5,0,12000, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,37,00:00.0,D,308,104,M,107,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,3,PLATEFORM WORK FOR RADIATOR.LADDER FABRICATION WORK  AND RELLING FABRICATION., , ,1,20000,20000,5,0,20000,IF NEEDED , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,38,00:00.0,D,504,107,M,91,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,1,"CRYSTALIZER LEVELLING WORK .GEAR AND MOTOR MOUNTING WORK AND LEVELLING WORK,", , ,1,0,0,4,0,0, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,38,00:00.0,D,504,107,M,91,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,2,CHILLED WATER INLET AND OUT LET PIPELINE FABRICATION WORK.INLET AND OUTLET PIPELINE FABRICATION FOR MTRL., , ,1,40000,40000,4,0,40000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,38,00:00.0,D,504,107,M,91,302S861, ,20,00:00.0,00:00.0,Y, , , , , ,19281064,3,DISMENTALING OF OLD PLATEFORM AND FABRICATION OF NEW PLATEFORM FOR CRYSTALIZER.PIPELINE SUPPORTING WORK.ETC., , ,1,0,0,4,0,0, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,39,00:00.0,D,504,107,M,104,302N199, ,15,00:00.0,00:00.0,Y, , , , , ,19281064,1,"Cold Insulation with 75 mm Thermocole and Aluminium Cladding for Chill Vactor (Chill Tank, Pipelines & Fittings).", , ,1,99600,99600,15,0,99600, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,40,00:00.0,D,504,107,M,104,302N199, ,15,00:00.0,00:00.0,Y, , , , , ,19281064,1,Hot Insulation with 50 mm LRB and Aluminium Cladding for Chill Vactor (Steam Pipelines & Fittings)., , ,1,16500,16500,15,0,16500, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,41,00:00.0,D,504,182,M,104,302N209, ,5,00:00.0,00:00.0,N, , , , , ,19281064,1,Demolition & making new pump foundation at cooling tower. refinery as per attech page, , ,1,6000,6000,5,0,6000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,42,00:00.0,D,504,105,M,21,302S861, ,15,00:00.0,00:00.0,Y, , , , , ,19281064,1,HOT WATER PUMP INSTALLATION WORK AND PIPELINE MODIFICATION WORK .  AND D.E.E TO T.E.E C.T  PUMP REPLACEMENT  WORK NEW PUMP INSTALLATION WORK AND PIPELINE MODIFICATION WORK FOR NEW PUMP., , ,1,17000,17000,6,0,17000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,43,00:00.0,D,306,104,M,108,302J207, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,"6"" NB PRDS PIPING FABRICATION AND ERECTION WORK, 6"" NB 2 VALVES, 8"" NB OUTLET VALVE, 6"" NB PRV WITH ALL MATCHING FLANGES, GASKET JOINT ETC. INSTALLATION WORK OF NEW DSH, DISMENTLING WORK OF EXISTING PRDS, SHIFTING WORK OF EXISTING PRDS.", , ,1,60000,60000,10,0,60000,"ESI, PF EXTRA", ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,44,00:00.0,D,406,182,M,B10,302P349, ,7,00:00.0,00:00.0,N, , , , , ,19281064,1,"Removing brocken & hanging purlings, channel by cutting at maize godown no -80 as per attech page", , ,1,21000,21000,8,0,21000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,45,00:00.0,D,406,182,M,B10,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ,30,00:00.0,00:00.0,N, , , , , ,19281064,1,Dismentling of wall & steel structure at g.d.-3 & g.d.- 4 at starch dept. incl. loading & shifting scrap  as per attech page, , ,1,450000,450000,25,0,450000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,46,00:00.0,D,101,200,M,110,302R263, ,30,00:00.0,00:00.0,Y, , ,, , ,19281064,1,"PIPELINE FABRICATION WORK AND SUPPORT FABRICATION WORK.3"" AND 2"" PIPELINE WORK .ALL PIPELINE CONNECTING TO THE HOSE RAIL PIPE.INCLUDING ALL FITTING WORKS.", , ,1,22000,22000,6,0,22000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,47,00:00.0,D,101,121,M,111,302S861, ,25,00:00.0,00:00.0,Y, , ,, , ,19281064,1,pipeline fabrication work for MSP-W.conveyor fitting work and dismentalling work.pump installation work.tank modification work and sterer mounting work.all work related to installed vibro machines., , ,1,32000,32000,7,0,32000, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,48,00:00.0,D,101,200,M,110,302C224, ,20,00:00.0,00:00.0,Y, , ,, , ,19281064,1,painting work for fire hydrent, , ,1,10,10,4,0,10,per mtr, ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,48,00:00.0,D,101,200,M,110,302C224, ,20,00:00.0,00:00.0,Y, , ,, , ,19281063,2,painting work, , ,1,0,0,4,0,0, , ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,49,00:00.0,D,101,182,M,111,302N209, ,10,00:00.0,00:00.0,N, , , , , ,19281064,1,"grouting for MSP- W  tank at roster, starch dept., incl. motor foundation as per attech page ", , ,1,10000,10000,8,0,10000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,50,00:00.0,D,8,160,M,111,302d097, ,6,00:00.0,00:00.0,N, , ,, , ,19281064,1,electrification of MSP-W,,,1,15140,15140,4,0,15140,"RATES ARE UNIT RATE,ACTUAL QUANTITY MAY VARY", ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,51,00:00.0,D,405,182,M,109,302M335, ,5,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Balancing machine work at work shop, incl. excavation, bar cutting & binding, making foundation, putting pockets as per attech page",,,1,22000,22000,6,0,22000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,52,00:00.0,D,504,107,M,104,302A537, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,Fabrication of Support Structure for motor loading and unloading at cooling tower.,,,1,0,0,6,0,0,, ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,52,00:00.0,D,504,107,M,104,302A537, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,2,Fabrication of platform for pressure transmeter maintainance at chill vactor.,,,1,0,0,6,0,0,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,52,00:00.0,D,504,107,M,104,302A537, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,3,"Fabrication of column Support for 16"" line.",,,1,0,0,6,0,0,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,52,00:00.0,D,504,107,M,104,302A537, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,4,Fabrication of ladder/miscellaneous work at cooling tower.,,,1,22000,22000,6,0,22000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,53,00:00.0,D,504,105,M,21,302S861, ,5,00:00.0,00:00.0,Y, , ,, , ,19281064,1,FOR PIPELINE FITTING AND FABRICATION OF NEW INSTALLED PUMP,,,1,0,0,10,0,0,RATE AS PER LAST PERMISSION, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,54,00:00.0,D,504,105,M,21,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ,2,00:00.0,00:00.0,Y, , ,, , ,19281064,1,UNLOADING OF 4 NOS OF PUMP AND SHIFTING OF PUMPS AS PER INSTRUCTION,,,1,4000,4000,4,0,4000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,55,00:00.0,D,406,182,M,B17,302p350, ,25,00:00.0,00:00.0,N, , ,, , ,19281063,1,P / F R.C.C. Compound wall,,,1,576000,576000,15,0,576000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,56,00:00.0,D,101,121,M,111,302S861, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,PIPELINE MODIFICATION WORK FOR MSP-W PROJECT.PLATEFORM  FABRICATION WORK,,,1,11000,11000,6,0,11000,, ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,57,00:00.0,D,407,116,M,76,302U082, ,180,00:00.0,00:00.0,Y, , ,, , ,19281064,1,For Rewamping work of Ion-Exchange Digester,,,1,3850000,3850000,15,0,3850000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,58,00:00.0,D,507,111,M,B14,302R278, ,7,00:00.0,00:00.0,Y, , ,, , ,19281064,1,for eproxy  work,,,1,0,0,5,0,0,, ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,59,00:00.0,D,504,107,M,115,302S861, ,45,00:00.0,00:00.0,N, , ,, , ,19281064,1,MIXED BED UNLOADING WORK.MIXED BED PIPELINE FABRICATION AND PUMP INSTALLATION WORK. TANK SHIFTING AND PLATEFORM FABRICATION WORK.TANK MODIFICATION WORK WITH TOP AND BOTTOM PLATE FABRICATION.MIXED BED MOUNTING WITH ALL NECESSARY WORK..,,,1,47000,47000,8,0,47000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,60,00:00.0,D,406,182,M,109,302P349, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,Making new roof for balancing machine as per attech page,,,1,10200,10200,5,0,10200,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,61,00:00.0,D,406,182,M,109,302m335, ,5,00:00.0,00:00.0,N, , ,, , ,19281064,1,Making new partition for balancing m/c incl. plaster work at workshop as per attech page ,,,1,7000,7000,5,0,7000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,62,00:00.0,D,3,106,M,114,302J214, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,unloading of pack tower.pipeline fabrication work. 15kl tanks shifting work.plateform fabrication for pack tower and pump installation work.pack tower support structure fabrication work.,,,1,36000,36000,8,0,36000,, ,UPD,00:00.0,00:00.0,NULL,NULL,,NULL,
20122013,PR,63,00:00.0,D,407,116,M,76,302V193, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,ION EXCHANGE DIGESTER CLEANING WORK,,,1,760000,760000,60,0,760000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,64,00:00.0,D,5**,182,M,115,302M335, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,Mix bed foundation work at refinery dept. as per attech page,,,1,45200,45200,6,0,45200,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,65,00:00.0,D,406,182,M,112,302S518, ,120,00:00.0,00:00.0,N, , ,, , ,19281063,1,Constrcting  new Bio skrubber  ,,,1,0,0,25,0,0,for new Bio scrubber, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,66,00:00.0,D,406,182,M,B14,302S518, ,20,00:00.0,00:00.0,N, , ,, , ,19281063,1,"Upgradation of conference room, Director's office",,,1,0,0,10,0,0,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,67,00:00.0,D,3,106,M,114,302B250, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,1,"PPRC PIPPELINE WORK WITH SUPPORT.AND ALSO HDPE PIPELINE WORK FOR SO2 GAS.PIPELINE ERRECTION,FABRICATION,FITTING AND SUPPORTING WORK.VALVE FITTING WORK.",,,1,0,0,8,0,0,RATE 31% OF TOTAL MTRL COST., ,UPD,00:00.0,00:00.0,NULL,NULL,,NULL,
20122013,PR,68,00:00.0,D,407,116,M,76,302V193, ,25,00:00.0,00:00.0,N, , ,, , ,19281064,1,TRACTOR TRIP FOR SCALING - FROM ETP TO NEAR 90 VIGHA  ,,,1,0,0,5,0,0,AS PER ACTUAL TRIP, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,68,00:00.0,D,407,116,M,76,302V193, ,25,00:00.0,00:00.0,N, , ,, , ,19281064,2,JCB RUNNING HOUR FOR SCALING OF A.TANK AND REACTOR-2,,,1,0,0,2,0,0,AS PER ACTUAL RUNNING HOURS, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,69,00:00.0,D,9**,182,M,117,302M335, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,Foundation work for incubator tank at H.M.C.S. as per attech page,,,1,62000,62000,10,0,62000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,70,00:00.0,D,901,182,M,117,302m335, ,7,00:00.0,00:00.0,N, , ,, , ,19281064,1," New Tank foundation at sorbitol dept., as per attech page  ",,,1,34000,34000,6,0,34000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,71,00:00.0,D,504,160,M,115,302R262, ,6,00:00.0,00:00.0,N, , ,, , ,19281064,1,fabrication & fitting of cable tray in refinery plant,,,1,4700,4700,5,0,4700,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,72,00:00.0,D,306,170,M,29,302Y026, ,3,00:00.0,00:00.0,Y, , ,, , ,19281064,1,CABLE TRAY & CABLE LAYING,,,180,70,12600,5,0,12600,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,73,00:00.0,D,5**,182,M,116,302m341, ,10,00:00.0,00:00.0,Y, , ,, , ,19281064,1,"Dismentling of Windows & False ceiling for filter press, Refinery dept., as per attech page",,,1,8000,8000,4,0,8000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,74,00:00.0,D,504,107,M,115,302P363, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,1,40 mm u pvc pipeline work,,,1,40,40,4,0,40,40/mtr, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,74,00:00.0,D,504,107,M,115,302P363, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,2,40 mm valve fitting,,,1,125,125,4,0,125,125/no, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,74,00:00.0,D,504,107,M,115,302P363, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,3,25 mm pipeline work,,,1,30,30,4,0,30,30/mtr, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,74,00:00.0,D,504,107,M,115,302P363, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,4,25 mm valve fitting work,,,1,75,75,4,0,75,75/no, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,75,00:00.0,D,504,107,M,116,302S861, ,35,00:00.0,00:00.0,N, , ,, , ,19281064,1,Installation of new  filter press machine and Pump fot that. Installtion of  new pipeline for filter press. Insatllation of Tank. and SS plate at bottom of filter press ,,,1,78000,78000,5,0,78000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,76,00:00.0,D,504,107,M,116,302s861, ,25,00:00.0,00:00.0,Y, , ,, , ,19281064,1,Installation of New filter press machine and pump for that. Installation of pipeline for filter press . installation of tank and ss plate at the bottom of filter press.,,,1,78000,78000,5,0,78000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,77,00:00.0,D,504,107,M,116,302S861, ,25,00:00.0,00:00.0,N, , ,, , ,19281064,1,Insatllation of new filter press machine and pump for that. Insatllation of Pipeline for filter press . Insatllation of Tank and ss plate at the bottom of filter press,,,1,78000,78000,5,0,78000,, ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,78,00:00.0,D,507,107,M,117,302S861, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,Insatllation of Incubator  and pipeline fabrication work for that. Insatrllation of agitator with motor and also plateform work..,,,1,25000,0,5,0,0,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,79,00:00.0,D,507,107,M,117,302R263, ,30,00:00.0,00:00.0,Y, , ,, , ,19281064,1,Installation of pipe line in between HMCS and Sorbitol for ION Exchange .installation of pump and motor. and also plateform work.,,,1,23000,23000,3,0,23000,, ,UPD,00:00.0,00:00.0,NULL,NULL, ,NULL,
20122013,PR,80,00:00.0,D,507,107,M,117,302R263, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,Installation of pipeline work in betrween HMCS and Sorbitol for Ion exchange . installation of pump and motor for that. and also plateform work.,,,1,23000,23000,3,0,23000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,81,00:00.0,D,203,105,M,118,302J214, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,Installation of New Filter press in gluteen section and pipeline fabrication workfor that. installation of pump and motor for filter press and also plateform work.,,,1,38000,38000,5,0,38000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,82,00:00.0,D,203,182,M,118,302M335, ,7,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Gluten press foundation work, at  opp. gluten dryer, starch dept., as per attech page",,,1,19000,19000,10,0,19000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,83,00:00.0,D,3,106,M,114,302A537, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,supporting work for FRVE pipeline and PPRC pipeline. clamping work for all the pipeline .supporting of FRVE  pipeline as per line diagram and instruction. ,,,1,6000,6000,4,0,6000,, ,UPD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,84,00:00.0,D,3,106,M,114,302P363, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,FRVE PIPELINE FITTING WORK.JOINTING OF ALL FRVE PIPELINE.,,,1,0,0,4,0,0,550/JOINT   AND 1275 /JOINT WITH MTRL, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,85,00:00.0,D,406,182,M,114,302P349, ,7,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Fixing of plat to girder at pack tower, starch dept., as per attech page",,,1,4000,4000,5,0,4000,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,86,00:00.0,D,203,160,M,118,302R262, ,6,00:00.0,00:00.0,N, , ,, , ,19281064,1,CABLE TRAY FABRICATION & FITTING,,,1,4500,4500,4,0,4500,, ,UPD,00:00.0,00:00.0,NULL,NULL,,NULL,
20122013,PR,87,00:00.0,D,203,160,M,118,302R262, ,6,00:00.0,00:00.0,N, , ,, , ,19281064,1,CABLE TRAY & FABRICATION WORK,,,1,4500,4500,4,0,4500,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,88,00:00.0,D,4**,160,M,B14,302B152, ,3,00:00.0,00:00.0,N, , ,, , ,19281064,1,for electrification work in bipin farm,,,1,20000,20000,4,0,20000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,89,00:00.0,D,901,182,M,117,302P349, ,30,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Removing & refixing  of cement sheet, steel stair and Truss as per attech page at Sorbitol dept. ",,,1,92282,92282,12,0,92282,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,90,00:00.0,D,504,182,M,115,302V209, ,4,00:00.0,00:00.0,N, , ,, , ,19281063,1,"Acid proof lining works at mix bed, Refinery dept., as per attech page rate",,,1,0,0,5,0,0,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,91,00:00.0,D,308,103,M,112,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ,2,00:00.0,00:00.0,N, , ,, , ,19281064,1,unloading of biogas scrubber material with hydra.and also unloading of pumps  etc.,,,1,2500,2500,5,0,2500,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,92,00:00.0,D,507,107,M,117,302N199, ,18,00:00.0,00:00.0,N, , ,, , ,19281064,1,HOT INSULATION WORK FOR HMCS INCUBATOR TANK,,,1,56000,56000,5,0,56000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,93,00:00.0,D,203,182,M,118,302M335, ,5,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Laying  I.P.S. at Gluten press, nr. Gluten dryer, starch dept., as per attech page ",,,1,17820,17820,10,0,17820,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,94,00:00.0,D,507,107,M,117,302r263, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Installation of 3"" pipeline along with fittings from HMCS single effect evaporator to ADH Tank-6, and 7.",,,1,0,0,2,0,0,, ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,94,00:00.0,D,507,107,M,117,302r263, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,2,"Installation of Pump and motor for that. Installation of 2"" pipeline along with fittings in ADH and HMCS Dept.",,,1,17000,17000,2,0,17000,, ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,95,00:00.0,D,504,182,M,115,302M335, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Making new gutter for mix bed, plaster works on beam,column & walls incl. material handling as per attech page",,,1,52620,52620,10,0,52620,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,96,00:00.0,D,3,106,M,114,302S861, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Fabrication of S.S (3' X2' ) Tank and Installation of Perforated plate inside it.Installation of pump for sulfur water  and fabrication of 2"" line for SO2 Water and all the fittings for that . and also Install the plateform for that and in SO2 tower.",,,1,32500,32500,5,0,32500,, ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,97,00:00.0,D,507,107,M,117,30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ,15,00:00.0,00:00.0,N, , ,, , ,19281064,1,Unloading of 80 M3 tank at sorbitol plant,,,1,65000,65000,5,0,65000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,98,00:00.0,D,3,182,M,114,302M335, ,10,00:00.0,00:00.0,N, , ,, , ,19281063,1,"Demolition of R.C.C. tank at First floor, sulpher burner, Making base for tank, making new pump foundation -2 nos., R.c.c. support for Pack tower incl. debris shifting at Pack tower, starch dept. as per attech page",,,1,59400,59400,10,0,59400,, ,UPD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,99,00:00.0,D,504,182,M,116,302N209, ,10,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Demolition of wall, r.c.c. flooring and making new wall with plaster work, Press foundation with I.P.S. incl. debris removal & material handling at 26' lvl Refinery dept. as per attech page ",,,1,48300,48300,10,0,48300,, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,100,00:00.0,D,504,182,M,115,302P349, ,20,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Roof repairing work at on mix bed, Refinery dept., as per attech page",,,1,12000,12000,6,0,12000,, ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,PR,101,00:00.0,D,4,106,M,120,302J214, ,35,00:00.0,00:00.0,N, , ,, , ,19281064,1,"FOR MAIZE BUNKER -1.SHADE OPEN OUT FOR WORK 2.VIBRATING SCREEN INSTALLATION WITH FABR. HOPPER 3. OLD CAGE TO BE REPAIRED WITH FITTING NEW SCREEN 2 NOS. 4.8""*4"" GURDER STRUCTURE WITH CHENNEL PLATEFORM 15' * 15'   5.6"" SS PIPELINE WITH VALVE PROVISION   ",,,1,80000,80000,8,0,80000,, ,UPD,NULL,NULL,NULL,NULL,,NULL,
20122013,PR,102,00:00.0,D,507,107,M,117,302J214, ,25,00:00.0,00:00.0,N, , ,, , ,19281064,1,"Unloading and Installation of filter press at HMCS Plant. Fabrication of platform, support for that.",,,1,45000,45000,5,0,45000,-, ,ADD,NULL,NULL,NULL,NULL,,NULL,
20122013,TM,1,00:00.0,D,504,124, , ,302M293, ,1,00:00.0,00:00.0,N, , , , , ,19281064,1,Main acid tank nipple joint H.D.P.E & I/X washing line H.D.P.E. Joint work., , ,1,0,0,2,0,0, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,2,00:00.0,D,406,182, , ,302M341, ,12,00:00.0,00:00.0,Y, , , , , ,19281064,1,"Misc. carpentry work at I.P. section,starch, anhydrous dextorse deot., sorbitol dept., Refinary dept. as per attech page no. 1 to 5.", , ,1,24500,24500,4,0,24500, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,3,00:00.0,D,201,127, , ,302K194, ,30,00:00.0,00:00.0,N, , , , , ,19281064,1,OIL EXPELLER MAINTENANCE WORK, , ,30,500,15000,1,0,15000, , ,UPD,NULL,NULL,NULL,NULL, ,NULL,
20122013,TM,4,00:00.0,D,406,182, , ,302S518, ,30,00:00.0,00:00.0,Y, , , , , ,19281063,1,"Prov. & Fix. M.S. Jali on r.c.c. trench of gutter, Prov. & Fix. Roller pipe on Drum washing sump with making new sump, chowkdi for drum wash at refinary dept.", , ,1,250000,250000,10,0,250000, , ,ADD,NULL,NULL,NULL,NULL, ,NULL,
